"ID";"IDPlots";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Status_indicator";"Belang";"SBZH";"Meting";"PlotWeight";"StratumWeight";"WeightComb";"Scenario"
"IV2018030220035638";"1443378";6230;"6230_hn";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Buiten";"Cirkelplot";0,53;9,9;5,247;"Combinatie crikelplot en vegetatieplot"
"IV2018030220035638";"1443378";6230;"6230_hn";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Buiten";"Vegetatieplot";0,53;9,9;5,247;"Combinatie crikelplot en vegetatieplot"
"IV2018030220035638";"1443378";6230;"6230_hn";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Buiten";"Vegetatieplot";0,53;9,9;5,247;"Combinatie crikelplot en vegetatieplot"
"IV2018030220035638";"1443378";6230;"6230_hn";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Buiten";"Vegetatieplot";0,53;9,9;5,247;"Combinatie crikelplot en vegetatieplot"
"IV2018030220035638";"1443378";6230;"6230_hn";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Buiten";"Vegetatieplot";0,53;9,9;5,247;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Structuur";"hoogveenontwikkeling";TRUE;"b";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719311738";"1468114";7140;"7140_oli";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Structuur";"veenmossen";FALSE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Verstoring";"vergrassing/vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Structuur";"bedekking veenmossen";FALSE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719311738";"1468114";7140;"7140_oli";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2018030719484292";"1468114";7140;"7140_oli";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;9,97272727272727;6,98090909090909;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416262329";"1474526";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416262329";"1474526";6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017021416585251";"1474526";6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";TRUE;"zb";"Binnen";"Vegetatieplot";0,1;5,635;0,5635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Structuur";"hoogopschietende soorten";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Structuur";"horizontale structuur";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709211647";"1566033";6230;"6230_hmo";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Verstoring";"verruiging";FALSE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 2.0";"Verstoring";"vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709211647";"1566033";6230;"6230_hmo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"verdroging";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2017012709294069";"1566033";6230;"6230_hmo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";FALSE;"zb";"Binnen";"Vegetatieplot";1;5,635;5,635;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Structuur";"hoogveenontwikkeling";FALSE;"b";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Structuur";"horizontale structuur";NA;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031015311631";"1576886";7140;"7140_oli";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Structuur";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Structuur";"veenmossen";FALSE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Verstoring";"vergrassing/vermossing";FALSE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Structuur";"bedekking veenmossen";FALSE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031015311631";"1576886";7140;"7140_oli";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Verstoring";"structuurschade";TRUE;"b";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Verstoring";"verbossing";TRUE;"zb";"Binnen";"Cirkelplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Verstoring";"vergrassing";FALSE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2018031021192601";"1576886";7140;"7140_oli";"Versie 3";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;9,97272727272727;9,97272727272727;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011083153";"1583446";6410;"6410_mo";"Versie 2.0";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 2.0";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011083153";"1583446";6410;"6410_mo";"Versie 3";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"verbraming";TRUE;"b";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"vergrassing inclusief vervilting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"vermossing";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"verruiging inclusief ruderalisering";FALSE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017022011205318";"1583446";6410;"6410_mo";"Versie 3";"Verstoring";"verzuring";TRUE;"zb";"Binnen";"Vegetatieplot";0,7;0,621739130434783;0,435217391304348;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Vegetatie";"bedekking sleutelsoorten";TRUE;"b";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Structuur";"lage schijngrassen";FALSE;"b";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021016462422";"1618054";6410;"6410_ve";"Versie 2.0";"Vegetatie";"sleutelsoorten";TRUE;"b";"Binnen";"Cirkelplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verbossing/verstruweling";TRUE;"b";"Binnen";"Cirkelplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verdroging";FALSE;"zb";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"vergrassing";TRUE;"zb";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"vernatting";TRUE;"zb";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verruiging";TRUE;"zb";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 2.0";"Verstoring";"verzuring";FALSE;"zb";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";FALSE;"b";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"eutrofiëring";TRUE;"zb";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Structuur";"levensvormen";FALSE;"b";"Binnen";"Vegetatieplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021016462422";"1618054";6410;"6410_ve";"Versie 3";"Vegetatie";"sleutelsoorten";FALSE;"b";"Binnen";"Cirkelplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"strooisellaag";TRUE;"b";"Binnen";"Cirkelplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
"IV2017021017031808";"1618054";6410;"6410_ve";"Versie 3";"Verstoring";"verbossing";TRUE;"b";"Binnen";"Cirkelplot";1;1,5;1,5;"Combinatie crikelplot en vegetatieplot"
