"Meetnet";"ID";"IDPlots";"Date";"Habitattype";"Habitatsubtype";"Versie";"Criterium";"Indicator";"Belang";"Status_indicator";"SBZH";"Regio";"PlotWeight";"StratumWeight";"WeightComb"
"MONEOS";"IV2013070514565804";"ZSCPQ275";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"verzoeting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur_vegetatiegradient";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"schorklifvorming";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"schorklifvorming/breuksteenbestorting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"verticale gradiënt";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"rietontwikkeling";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515045697";"ZSCPQ276";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"verzoeting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur_vegetatiegradient";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"schorklifvorming";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"schorklifvorming/breuksteenbestorting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"verticale gradiënt";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"rietontwikkeling";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515115854";"ZSCPQ277";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"verzoeting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur_vegetatiegradient";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"schorklifvorming";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"schorklifvorming/breuksteenbestorting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"verticale gradiënt";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"rietontwikkeling";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515292304";"ZSCPQ278";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"verzoeting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur_vegetatiegradient";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"schorklifvorming";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"schorklifvorming/breuksteenbestorting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"verticale gradiënt";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"rietontwikkeling";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515363839";"ZSCPQ279";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"verzoeting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur_vegetatiegradient";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"schorklifvorming";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"schorklifvorming/breuksteenbestorting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"verticale gradiënt";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"rietontwikkeling";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515451409";"ZSCPQ281";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"verzoeting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur_vegetatiegradient";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"schorklifvorming";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"schorklifvorming/breuksteenbestorting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"verticale gradiënt";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"rietontwikkeling";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515513858";"ZSCPQ282";"2012-09-25";"1330";"1330_da";"Versie 3";"Verstoring";"verzoeting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur";"b";NA;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"horizontale structuur_vegetatiegradient";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Structuur";"schorklifvorming";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 2.0";"Verstoring";"overgang naar rbbmr";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"horizontale structuur";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"kreken, oeverwallen en kommen";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"schorklifvorming/breuksteenbestorting";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 3";"Structuur";"verticale gradiënt";"zb";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"bedekking sleutelsoorten";"b";TRUE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
"MONEOS";"IV2013070515583172";"ZSCPQ283";"2012-09-25";"1330";"1330_da";"Versie 3";"Vegetatie";"sleutelsoorten";"b";FALSE;"Binnen";"Atlantic";1;1,63283582089552;1,63283582089552
